,name,zipcode,county,state
13209,Wendy's,32805,Orange County,FL
13210,Wendy's,32925,Brevard County,FL
13211,Wendy's,32117,Volusia County,FL
13212,Wendy's,32117,Volusia County,FL
13213,Wendy's,32765,Seminole County,FL
13214,Wendy's,32177,Putnam County,FL
13215,Wendy's,32907,Brevard County,FL
13216,Wendy's,32905,Brevard County,FL
13217,Wendy's,33403,Palm Beach County,FL
13218,Wendy's,32137,Flagler County,FL
13219,Wendy's,32137,Flagler County,FL
13220,Wendy's,34684,Pinellas County,FL
13221,Wendy's,34677,Pinellas County,FL
13222,Wendy's,34205,Manatee County,FL
13223,Wendy's,32404,Bay County,FL
13224,Wendy's,32405,Bay County,FL
13225,Wendy's,33021,Broward County,FL
13226,Wendy's,33028,Broward County,FL
13227,Wendy's,33028,Broward County,FL
13228,Wendy's,33029,Broward County,FL
13229,Wendy's,33024,Broward County,FL
13230,Wendy's,32505,Escambia County,FL
13231,Wendy's,32505,Escambia County,FL
13232,Wendy's,32501,Escambia County,FL
13233,Wendy's,32501,Escambia County,FL
13234,Wendy's,32504,Escambia County,FL
13235,Wendy's,32504,Escambia County,FL
13236,Wendy's,32505,Escambia County,FL
13237,Wendy's,32504,Escambia County,FL
13238,Wendy's,32501,Escambia County,FL
13239,Wendy's,33781,Pinellas County,FL
13240,Wendy's,33781,Pinellas County,FL
13241,Wendy's,33563,Hillsborough County,FL
13242,Wendy's,33566,Hillsborough County,FL
13243,Wendy's,33815,Polk County,FL
13244,Wendy's,33062,Broward County,FL
13245,Wendy's,33060,Broward County,FL
13246,Wendy's,33064,Broward County,FL
13247,Wendy's,33069,Broward County,FL
13248,Wendy's,33060,Broward County,FL
13249,Wendy's,33069,Broward County,FL
13250,Wendy's,32082,St. Johns County,FL
13251,Wendy's,33981,Charlotte County,FL
13252,Wendy's,33954,Charlotte County,FL
13253,Wendy's,33983,Charlotte County,FL
13254,Wendy's,33952,Charlotte County,FL
13255,Wendy's,32129,Volusia County,FL
13256,Wendy's,32129,Volusia County,FL
13257,Wendy's,34952,St. Lucie County,FL
13258,Wendy's,34986,St. Lucie County,FL
13259,Wendy's,34953,St. Lucie County,FL
13260,Wendy's,34984,St. Lucie County,FL
13261,Wendy's,33950,Charlotte County,FL
13262,Wendy's,32686,Marion County,FL
13263,Wendy's,33578,Hillsborough County,FL
13264,Wendy's,33511,Hillsborough County,FL
13265,Wendy's,33578,Hillsborough County,FL
13266,Wendy's,33407,Palm Beach County,FL
13267,Wendy's,32952,Brevard County,FL
13268,Wendy's,33411,Palm Beach County,FL
13269,Wendy's,33570,Hillsborough County,FL
13270,Wendy's,32773,Seminole County,FL
13271,Wendy's,32771,Seminole County,FL
13272,Wendy's,34239,Sarasota County,FL
13273,Wendy's,34234,Sarasota County,FL
13274,Wendy's,34237,Sarasota County,FL
13275,Wendy's,34233,Sarasota County,FL
13276,Wendy's,34231,Sarasota County,FL
13277,Wendy's,32903,Brevard County,FL
13278,Wendy's,32958,Indian River County,FL
13279,Wendy's,33872,Highlands County,FL
13280,Wendy's,33584,Hillsborough County,FL
13281,Wendy's,33772,Pinellas County,FL
13282,Wendy's,32118,Volusia County,FL
13283,Wendy's,33707,Pinellas County,FL
13284,Wendy's,34609,Hernando County,FL
13285,Wendy's,34607,Hernando County,FL
13286,Wendy's,32084,St. Johns County,FL
13287,Wendy's,32080,St. Johns County,FL
13288,Wendy's,32084,St. Johns County,FL
13289,Wendy's,32084,St. Johns County,FL
13290,Wendy's,34769,Osceola County,FL
13291,Wendy's,33713,Pinellas County,FL
13292,Wendy's,33705,Pinellas County,FL
13293,Wendy's,33704,Pinellas County,FL
13294,Wendy's,33711,Pinellas County,FL
13295,Wendy's,33709,Pinellas County,FL
13296,Wendy's,33702,Pinellas County,FL
13297,Wendy's,34994,Martin County,FL
13298,Wendy's,34994,Martin County,FL
13299,Wendy's,34997,Martin County,FL
13300,Wendy's,33323,Broward County,FL
13301,Wendy's,33322,Broward County,FL
13302,Wendy's,33351,Broward County,FL
13303,Wendy's,32304,Leon County,FL
13304,Wendy's,32308,Leon County,FL
13305,Wendy's,32301,Leon County,FL
13306,Wendy's,32308,Leon County,FL
13307,Wendy's,32301,Leon County,FL
13308,Wendy's,32304,Leon County,FL
13309,Wendy's,32308,Leon County,FL
13310,Wendy's,32304,Leon County,FL
13311,Wendy's,32312,Leon County,FL
13312,Wendy's,33321,Broward County,FL
13313,Wendy's,33351,Broward County,FL
13314,Wendy's,33626,Hillsborough County,FL
13315,Wendy's,33618,Hillsborough County,FL
13316,Wendy's,33637,Hillsborough County,FL
13317,Wendy's,33613,Hillsborough County,FL
13318,Wendy's,33604,Hillsborough County,FL
13319,Wendy's,33612,Hillsborough County,FL
13320,Wendy's,33602,Hillsborough County,FL
13321,Wendy's,33647,Hillsborough County,FL
13322,Wendy's,33609,Hillsborough County,FL
13323,Wendy's,33614,Hillsborough County,FL
13324,Wendy's,33607,Hillsborough County,FL
13325,Wendy's,33611,Hillsborough County,FL
13326,Wendy's,33625,Hillsborough County,FL
13327,Wendy's,33610,Hillsborough County,FL
13328,Wendy's,33635,Hillsborough County,FL
13329,Wendy's,33604,Hillsborough County,FL
13330,Wendy's,33510,Hillsborough County,FL
13331,Wendy's,34689,Pinellas County,FL
13332,Wendy's,33617,Hillsborough County,FL
13333,Wendy's,32796,Brevard County,FL
13334,Wendy's,32780,Brevard County,FL
13335,Wendy's,34236,Sarasota County,FL
13336,Wendy's,33596,Hillsborough County,FL
13337,Wendy's,34293,Sarasota County,FL
13338,Wendy's,32960,Indian River County,FL
13339,Wendy's,32962,Indian River County,FL
13340,Wendy's,32967,Indian River County,FL
13341,Wendy's,32694,Alachua County,FL
13342,Wendy's,33873,Hardee County,FL
13343,Wendy's,33544,Pasco County,FL
13344,Wendy's,32907,Brevard County,FL
13345,Wendy's,33417,Palm Beach County,FL
13346,Wendy's,33405,Palm Beach County,FL
13347,Wendy's,33407,Palm Beach County,FL
13348,Wendy's,33417,Palm Beach County,FL
13349,Wendy's,33406,Palm Beach County,FL
13350,Wendy's,33409,Palm Beach County,FL
13351,Wendy's,33326,Broward County,FL
13352,Wendy's,34785,Sumter County,FL
13353,Wendy's,34761,Orange County,FL
13354,Wendy's,33884,Polk County,FL
13355,Wendy's,33881,Polk County,FL
13356,Wendy's,32792,Orange County,FL
13357,Wendy's,32792,Orange County,FL
13358,Wendy's,32097,Nassau County,FL
13359,Wendy's,33541,Pasco County,FL
13360,Wendy's,33542,Pasco County,FL
13361,Wendy's,30101,Cobb County,GA
13362,Wendy's,30102,Cherokee County,GA
13363,Wendy's,30102,Cherokee County,GA
13364,Wendy's,31520,Glynn County,GA
13365,Wendy's,31620,Cook County,GA
13366,Wendy's,31315,Liberty County,GA
13367,Wendy's,31301,Liberty County,GA
13368,Wendy's,31305,McIntosh County,GA
13369,Wendy's,31408,Chatham County,GA
13370,Wendy's,31545,Wayne County,GA
13371,Wendy's,31548,Camden County,GA
13372,Wendy's,31407,Chatham County,GA
13373,Wendy's,30076,Fulton County,GA
13374,Wendy's,31322,Chatham County,GA
13375,Wendy's,31548,Camden County,GA
13376,Wendy's,31407,Chatham County,GA
13377,Wendy's,31324,Bryan County,GA
13378,Wendy's,31401,Chatham County,GA
13379,Wendy's,31419,Chatham County,GA
13380,Wendy's,30601,Clarke County,GA
13381,Wendy's,31548,Camden County,GA
13382,Wendy's,30312,Fulton County,GA
13383,Wendy's,31547,Camden County,GA
13384,Wendy's,30324,Fulton County,GA
13385,Wendy's,30315,Fulton County,GA
13386,Wendy's,30318,Fulton County,GA
13387,Wendy's,30316,DeKalb County,GA
13388,Wendy's,30080,Cobb County,GA
13389,Wendy's,30033,DeKalb County,GA
13390,Wendy's,31401,Chatham County,GA
13391,Wendy's,30329,DeKalb County,GA
13392,Wendy's,30311,Fulton County,GA
13393,Wendy's,31406,Chatham County,GA
13394,Wendy's,31419,Chatham County,GA
13395,Wendy's,30316,DeKalb County,GA
13396,Wendy's,30349,Fulton County,GA
13397,Wendy's,31404,Chatham County,GA
13398,Wendy's,30076,Fulton County,GA
13399,Wendy's,30308,Fulton County,GA
13400,Wendy's,30318,Fulton County,GA
13401,Wendy's,30901,Richmond County,GA
13402,Wendy's,30912,Richmond County,GA
13403,Wendy's,30912,Richmond County,GA
13404,Wendy's,30904,Richmond County,GA
13405,Wendy's,30904,Richmond County,GA
13406,Wendy's,30909,Richmond County,GA
13407,Wendy's,30106,Cobb County,GA
13408,Wendy's,39817,Decatur County,GA
13409,Wendy's,30257,Lamar County,GA
13410,Wendy's,30620,Barrow County,GA
13411,Wendy's,30512,Union County,GA
13412,Wendy's,30513,Fannin County,GA
13413,Wendy's,30108,Carroll County,GA
13414,Wendy's,30517,Jackson County,GA
13415,Wendy's,30110,Haralson County,GA
13416,Wendy's,31520,Glynn County,GA
13417,Wendy's,31546,Wayne County,GA
13418,Wendy's,30519,Gwinnett County,GA
13419,Wendy's,30518,Gwinnett County,GA
13420,Wendy's,30518,Gwinnett County,GA
13421,Wendy's,31028,Houston County,GA
13422,Wendy's,30701,Gordon County,GA
13423,Wendy's,30701,Gordon County,GA
13424,Wendy's,30114,Cherokee County,GA
13425,Wendy's,30114,Cherokee County,GA
13426,Wendy's,30189,Cherokee County,GA
13427,Wendy's,30115,Cherokee County,GA
13428,Wendy's,30521,Franklin County,GA
13429,Wendy's,30117,Carroll County,GA
13430,Wendy's,30120,Bartow County,GA
13431,Wendy's,30120,Bartow County,GA
13432,Wendy's,30137,Bartow County,GA
13433,Wendy's,30303,Fulton County,GA
13434,Wendy's,30341,DeKalb County,GA
13435,Wendy's,30341,DeKalb County,GA
13436,Wendy's,30705,Murray County,GA
13437,Wendy's,30535,Habersham County,GA
13438,Wendy's,30525,Rabun County,GA
13439,Wendy's,30528,White County,GA
13440,Wendy's,31014,Bleckley County,GA
13441,Wendy's,31904,Muscogee County,GA
13442,Wendy's,31901,Muscogee County,GA
13443,Wendy's,31903,Muscogee County,GA
13444,Wendy's,31909,Muscogee County,GA
13445,Wendy's,31820,Muscogee County,GA
13446,Wendy's,30530,Banks County,GA
13447,Wendy's,30288,Clayton County,GA
13448,Wendy's,30013,Rockdale County,GA
13449,Wendy's,30012,Rockdale County,GA
13450,Wendy's,30013,Rockdale County,GA
13451,Wendy's,31015,Crisp County,GA
13452,Wendy's,30531,Habersham County,GA
13453,Wendy's,30014,Newton County,GA
13454,Wendy's,30014,Newton County,GA
13455,Wendy's,30013,Rockdale County,GA
13456,Wendy's,30041,Forsyth County,GA
13457,Wendy's,30041,Forsyth County,GA
13458,Wendy's,30040,Forsyth County,GA
13459,Wendy's,30519,Gwinnett County,GA
13460,Wendy's,30533,Lumpkin County,GA
13461,Wendy's,30101,Cobb County,GA
13462,Wendy's,30720,Whitfield County,GA
13463,Wendy's,30720,Whitfield County,GA
13464,Wendy's,30746,Gordon County,GA
13465,Wendy's,30721,Whitfield County,GA
13466,Wendy's,30506,Hall County,GA
13467,Wendy's,30030,DeKalb County,GA
13468,Wendy's,30034,DeKalb County,GA
13469,Wendy's,30002,DeKalb County,GA
13470,Wendy's,30079,DeKalb County,GA
13471,Wendy's,30034,DeKalb County,GA
13472,Wendy's,31533,Coffee County,GA
13473,Wendy's,30135,Douglas County,GA
13474,Wendy's,30187,Douglas County,GA
13475,Wendy's,31021,Laurens County,GA
13476,Wendy's,31021,Laurens County,GA
13477,Wendy's,30096,Gwinnett County,GA
13478,Wendy's,30097,Fulton County,GA
13479,Wendy's,30096,Gwinnett County,GA
13480,Wendy's,30337,Fulton County,GA
13481,Wendy's,30635,Elbert County,GA
13482,Wendy's,30288,Clayton County,GA
13483,Wendy's,30540,Gilmer County,GA
13484,Wendy's,30291,Fulton County,GA
13485,Wendy's,30215,Fayette County,GA
13486,Wendy's,30214,Fayette County,GA
13487,Wendy's,31750,Ben Hill County,GA
13488,Wendy's,30519,Gwinnett County,GA
13489,Wendy's,30297,Clayton County,GA
13490,Wendy's,31029,Monroe County,GA
13491,Wendy's,30736,Catoosa County,GA
13492,Wendy's,30742,Catoosa County,GA
13493,Wendy's,31030,Peach County,GA
13494,Wendy's,30501,Hall County,GA
13495,Wendy's,30507,Hall County,GA
13496,Wendy's,30501,Hall County,GA
13497,Wendy's,30642,Greene County,GA
13498,Wendy's,30741,Walker County,GA
13499,Wendy's,30223,Spalding County,GA
13500,Wendy's,30228,Henry County,GA
13501,Wendy's,30228,Henry County,GA
13502,Wendy's,30354,Fulton County,GA
13503,Wendy's,30354,Fulton County,GA
13504,Wendy's,30643,Hart County,GA
13505,Wendy's,30571,White County,GA
13506,Wendy's,31301,Liberty County,GA
13507,Wendy's,30141,Paulding County,GA
13508,Wendy's,30230,Troup County,GA
13509,Wendy's,30248,Henry County,GA
13510,Wendy's,30175,Pickens County,GA
13511,Wendy's,30549,Jackson County,GA
13512,Wendy's,31546,Wayne County,GA
13513,Wendy's,30238,Clayton County,GA
13514,Wendy's,30144,Cobb County,GA
13515,Wendy's,30144,Cobb County,GA
13516,Wendy's,30144,Cobb County,GA
13517,Wendy's,31087,Hancock County,GA
13518,Wendy's,31548,Camden County,GA
13519,Wendy's,30728,Walker County,GA
13520,Wendy's,30241,Troup County,GA
13521,Wendy's,30241,Troup County,GA
13522,Wendy's,32053,Hamilton County,FL
13523,Wendy's,30046,Gwinnett County,GA
13524,Wendy's,30046,Gwinnett County,GA
13525,Wendy's,30046,Gwinnett County,GA
13526,Wendy's,30046,Gwinnett County,GA
13527,Wendy's,30047,Gwinnett County,GA
13528,Wendy's,30047,Gwinnett County,GA
13529,Wendy's,30168,Cobb County,GA
13530,Wendy's,30035,DeKalb County,GA
13531,Wendy's,30035,DeKalb County,GA
13532,Wendy's,30248,Henry County,GA
13533,Wendy's,30017,Gwinnett County,GA
13534,Wendy's,30052,Walton County,GA
13535,Wendy's,30126,Cobb County,GA
13536,Wendy's,31204,Bibb County,GA
13537,Wendy's,31206,Bibb County,GA
13538,Wendy's,31204,Bibb County,GA
13539,Wendy's,31216,Bibb County,GA
13540,Wendy's,31206,Bibb County,GA
13541,Wendy's,31210,Bibb County,GA
13542,Wendy's,30650,Morgan County,GA
13543,Wendy's,30066,Cobb County,GA
13544,Wendy's,30060,Cobb County,GA
13545,Wendy's,30068,Cobb County,GA
13546,Wendy's,30008,Cobb County,GA
13547,Wendy's,30062,Cobb County,GA
13548,Wendy's,30144,Cobb County,GA
13549,Wendy's,30067,Cobb County,GA
13550,Wendy's,30066,Cobb County,GA
13551,Wendy's,30066,Cobb County,GA
13552,Wendy's,30064,Cobb County,GA
13553,Wendy's,30008,Cobb County,GA
13554,Wendy's,30060,Cobb County,GA
13555,Wendy's,30909,Richmond County,GA
13556,Wendy's,30253,Henry County,GA
13557,Wendy's,30253,Henry County,GA
13558,Wendy's,31061,Baldwin County,GA
13559,Wendy's,30655,Walton County,GA
13560,Wendy's,30260,Clayton County,GA
13561,Wendy's,30260,Clayton County,GA
13562,Wendy's,30236,Clayton County,GA
13563,Wendy's,31768,Colquitt County,GA
13564,Wendy's,30265,Coweta County,GA
13565,Wendy's,30259,Coweta County,GA
13566,Wendy's,30265,Coweta County,GA
13567,Wendy's,30265,Coweta County,GA
13568,Wendy's,30093,Gwinnett County,GA
13569,Wendy's,30092,Gwinnett County,GA
13570,Wendy's,30071,Gwinnett County,GA
13571,Wendy's,30566,Hall County,GA
13572,Wendy's,30290,Fayette County,GA
13573,Wendy's,30269,Fayette County,GA
13574,Wendy's,31069,Houston County,GA
13575,Wendy's,31322,Chatham County,GA
13576,Wendy's,31408,Chatham County,GA
13577,Wendy's,30106,Cobb County,GA
13578,Wendy's,30127,Cobb County,GA
13579,Wendy's,31324,Bryan County,GA
13580,Wendy's,30736,Catoosa County,GA
13581,Wendy's,30274,Clayton County,GA
13582,Wendy's,30132,Paulding County,GA
13583,Wendy's,30161,Floyd County,GA
13584,Wendy's,30161,Floyd County,GA
13585,Wendy's,30161,Floyd County,GA
13586,Wendy's,30161,Floyd County,GA
13587,Wendy's,30009,Fulton County,GA
13588,Wendy's,30076,Fulton County,GA
13589,Wendy's,30520,Franklin County,GA
13590,Wendy's,31089,Washington County,GA
13591,Wendy's,30346,DeKalb County,GA
13592,Wendy's,31406,Chatham County,GA
13593,Wendy's,31404,Chatham County,GA
13594,Wendy's,31322,Chatham County,GA
13595,Wendy's,31401,Chatham County,GA
13596,Wendy's,31401,Chatham County,GA
13597,Wendy's,31401,Chatham County,GA
13598,Wendy's,31410,Chatham County,GA
13599,Wendy's,30277,Coweta County,GA
13600,Wendy's,30060,Cobb County,GA
13601,Wendy's,30080,Cobb County,GA
13602,Wendy's,30078,Gwinnett County,GA
13603,Wendy's,30078,Gwinnett County,GA
13604,Wendy's,31547,Camden County,GA
13605,Wendy's,30461,Bulloch County,GA
13606,Wendy's,30253,Henry County,GA
13607,Wendy's,30273,Clayton County,GA
13608,Wendy's,30273,Clayton County,GA
13609,Wendy's,30083,DeKalb County,GA
13610,Wendy's,30088,DeKalb County,GA
13611,Wendy's,30043,Gwinnett County,GA
13612,Wendy's,30097,Fulton County,GA
13613,Wendy's,30024,Gwinnett County,GA
13614,Wendy's,30401,Emanuel County,GA
13615,Wendy's,30179,Carroll County,GA
13616,Wendy's,30286,Upson County,GA
13617,Wendy's,31757,Thomas County,GA
13618,Wendy's,30824,McDuffie County,GA
13619,Wendy's,31793,Tift County,GA
13620,Wendy's,31793,Tift County,GA
13621,Wendy's,30577,Stephens County,GA
13622,Wendy's,30752,Dade County,GA
13623,Wendy's,30747,Chattooga County,GA
13624,Wendy's,30084,DeKalb County,GA
13625,Wendy's,30291,Fulton County,GA
13626,Wendy's,31602,Lowndes County,GA
13627,Wendy's,31602,Lowndes County,GA
13628,Wendy's,31602,Lowndes County,GA
13629,Wendy's,31602,Lowndes County,GA
13630,Wendy's,31606,Lowndes County,GA
13631,Wendy's,31602,Lowndes County,GA
13632,Wendy's,30474,Toombs County,GA
13633,Wendy's,30180,Carroll County,GA
13634,Wendy's,31088,Houston County,GA
13635,Wendy's,31088,Houston County,GA
13636,Wendy's,31028,Houston County,GA
13637,Wendy's,31501,Ware County,GA
13638,Wendy's,30680,Barrow County,GA
13639,Wendy's,30188,Cherokee County,GA
13640,Wendy's,30189,Cherokee County,GA
13641,Wendy's,30188,Cherokee County,GA
13642,Wendy's,96701,Honolulu County,HI
13643,Wendy's,96786,Honolulu County,HI
13644,Wendy's,96819,Honolulu County,HI
13645,Wendy's,96793,Maui County,HI
13646,Wendy's,96706,Honolulu County,HI
13647,Wendy's,96707,Honolulu County,HI
13648,Wendy's,96782,Honolulu County,HI
13649,Wendy's,96797,Honolulu County,HI
13650,Wendy's,96797,Honolulu County,HI
13651,Wendy's,50021,Polk County,IA
13652,Wendy's,52722,Scott County,IA
13653,Wendy's,52601,Des Moines County,IA
13654,Wendy's,50501,Webster County,IA
13655,Wendy's,52245,Johnson County,IA
13656,Wendy's,50401,Cerro Gordo County,IA
13657,Wendy's,52534,Mahaska County,IA
13658,Wendy's,51648,Fremont County,IA
13659,Wendy's,52773,Scott County,IA
13660,Wendy's,50009,Polk County,IA
13661,Wendy's,50010,Story County,IA
13662,Wendy's,50613,Black Hawk County,IA
13663,Wendy's,52401,Linn County,IA
13664,Wendy's,52402,Linn County,IA
13665,Wendy's,52402,Linn County,IA
13666,Wendy's,52405,Linn County,IA
13667,Wendy's,52401,Linn County,IA
13668,Wendy's,52233,Linn County,IA
13669,Wendy's,50428,Cerro Gordo County,IA
13670,Wendy's,61252,Whiteside County,IL
13671,Wendy's,50325,Polk County,IA
13672,Wendy's,50323,Dallas County,IA
13673,Wendy's,52241,Johnson County,IA
13674,Wendy's,68102,Douglas County,NE
13675,Wendy's,52801,Scott County,IA
13676,Wendy's,52807,Scott County,IA
13677,Wendy's,50315,Polk County,IA
13678,Wendy's,50320,Polk County,IA
13679,Wendy's,50310,Polk County,IA
13680,Wendy's,50316,Polk County,IA
13681,Wendy's,52001,Dubuque County,IA
13682,Wendy's,52002,Dubuque County,IA
13683,Wendy's,52632,Lee County,IA
13684,Wendy's,50120,Marshall County,IA
13685,Wendy's,52761,Muscatine County,IA
13686,Wendy's,51103,Woodbury County,IA
13687,Wendy's,51103,Woodbury County,IA
13688,Wendy's,51101,Woodbury County,IA
13689,Wendy's,50322,Polk County,IA
13690,Wendy's,50702,Black Hawk County,IA
13691,Wendy's,50701,Black Hawk County,IA
13692,Wendy's,50312,Polk County,IA
13693,Wendy's,83404,Bonneville County,ID
13694,Wendy's,83221,Bingham County,ID
13695,Wendy's,83706,Ada County,ID
13696,Wendy's,83705,Ada County,ID
13697,Wendy's,83703,Ada County,ID
13698,Wendy's,83704,Ada County,ID
13699,Wendy's,83709,Ada County,ID
13700,Wendy's,83336,Minidoka County,ID
13701,Wendy's,83605,Canyon County,ID
13702,Wendy's,83201,Bannock County,ID
13703,Wendy's,83815,Kootenai County,ID
13704,Wendy's,83815,Kootenai County,ID
13705,Wendy's,83714,Ada County,ID
13706,Wendy's,83704,Ada County,ID
13707,Wendy's,83404,Bonneville County,ID
13708,Wendy's,83427,Bonneville County,ID
13709,Wendy's,83328,Twin Falls County,ID
13710,Wendy's,99179,Whitman County,WA
13711,Wendy's,83642,Ada County,ID
13712,Wendy's,83713,Ada County,ID
13713,Wendy's,83843,Latah County,ID
13714,Wendy's,83627,Elmore County,ID
13715,Wendy's,83651,Canyon County,ID
13716,Wendy's,83687,Canyon County,ID
13717,Wendy's,83651,Canyon County,ID
13718,Wendy's,83201,Bannock County,ID
13719,Wendy's,83854,Kootenai County,ID
13720,Wendy's,83286,Franklin County,ID
13721,Wendy's,83448,Madison County,ID
13722,Wendy's,83442,Jefferson County,ID
13723,Wendy's,83328,Twin Falls County,ID
13724,Wendy's,60156,McHenry County,IL
13725,Wendy's,60803,Cook County,IL
13726,Wendy's,63386,St. Charles County,MO
13727,Wendy's,60506,Kane County,IL
13728,Wendy's,60504,DuPage County,IL
13729,Wendy's,60505,Kane County,IL
13730,Wendy's,62312,Pike County,IL
